date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency,name
2019-10-15T00:00:00,31000,30950,30925,30950,30725,30875,-125,8187000,2.52537E+11,4510,17642.9,30875,391400,30850,40500,24408459900,24408459900,24408459900,6044200,6799800,,2882937,88924469075,22,BCA
2019-10-16T00:00:00,30875,31000,31000,31075,30875,31075,200,13155300,4.07644E+11,5680,17757.1,31075,1009300,30900,1800,24408459900,24408459900,24408459900,5095100,11964700,,2106628,64983811825,22,BCA
2019-10-17T00:00:00,31075,30925,30925,31050,30525,30575,-500,9133300,2.80371E+11,8658,17471.4,30625,100,30575,33000,24408459900,24408459900,24408459900,7017500,6698700,,2446765,75332322564,24,BCA
2019-10-18T00:00:00,30575,30800,30775,30850,30700,30800,225,8201700,2.52686E+11,4592,17600,30825,3323600,30800,1136600,24408459900,24408459900,24408459900,4355800,6710000,,127960,3941026275,15,BCA
2019-10-21T00:00:00,30800,31000,30975,31275,30925,31100,300,11994300,3.72918E+11,5779,17771.4,31100,16500,31075,4000,24408459900,24408459900,24408459900,3309500,10338300,,3245364,1.00516E+11,44,BCA
2019-10-22T00:00:00,31100,31350,31350,31500,31125,31500,400,13451900,4.21834E+11,5864,18000,31500,1296600,31425,5000,24408459900,24408459900,24408459900,5119200,12049700,,1752792,55055576750,16,BCA
2019-10-23T00:00:00,31500,31500,31525,31525,31300,31375,-125,12443800,3.90006E+11,4656,17928.6,31375,963800,31325,1400,24408459900,24408459900,24408459900,6394400,10462100,,2845968,89224117625,25,BCA
2019-10-24T00:00:00,31375,31450,31475,31600,31350,31500,125,14620200,4.60427E+11,6748,18000,31500,5148900,31475,2300,24408459900,24408459900,24408459900,8846100,13477700,,495343,15590678100,16,BCA
2019-10-25T00:00:00,31500,31600,31575,31625,30875,31000,-500,12385900,3.8672E+11,8224,17714.3,31025,200,31000,3236400,24408459900,24408459900,24408459900,6503500,7263800,,1938757,60857735542,15,BCA
2019-10-28T00:00:00,31000,31000,31050,31250,31000,31025,25,8649900,2.68627E+11,5818,17728.6,31075,2900,31025,298400,24408459900,24408459900,24408459900,4874200,5912900,,5990785,1.66014E+11,36,BCA
2019-10-29T00:00:00,31025,31025,31025,31200,30750,31100,75,15972300,4.94707E+11,9886,17771.4,31100,2084900,30975,66300,24408459900,24408459900,24408459900,14090100,9634300,,4691237,1.47576E+11,30,BCA
2019-10-30T00:00:00,31100,31400,31350,31425,31000,31325,225,12147600,3.78764E+11,6026,17900,31350,68100,31325,7900,24408459900,24408459900,24408459900,5456600,10230100,,6883104,2.12876E+11,34,BCA
2019-10-31T00:00:00,31325,31350,31350,31500,31250,31450,125,11684100,3.66474E+11,6744,17971.4,31450,100100,31375,500,24408459900,24408459900,24408459900,7818900,8924900,,8252590,2.56321E+11,9,BCA
2019-11-01T00:00:00,31450,31500,31475,31625,31375,31625,175,8416100,2.65643E+11,4745,18071.4,31625,339700,31600,311100,24408459900,24408459900,24408459900,2383200,6766400,,3109792,98009339558,56,BCA
2019-11-04T00:00:00,31625,31750,31750,31900,31300,31375,-250,8758900,2.76274E+11,6714,17928.6,31400,1100,31375,995300,24408459900,24408459900,24408459900,5099800,4922300,,627840,19528871725,34,BCA
2019-11-05T00:00:00,31375,31750,31750,31800,31350,31800,425,13232300,4.17146E+11,6844,18171.4,31800,31100,31550,100,24408459900,24408459900,24408459900,6510200,9354200,,4277540,1.32654E+11,32,BCA
2019-11-06T00:00:00,31800,31900,31825,31900,31475,31475,-325,12678600,4.00029E+11,5698,17985.7,31500,800,31475,2106200,24408459900,24408459900,24408459900,8080500,8039700,,37118,1176678775,22,BCA
2019-11-07T00:00:00,31475,31675,31650,31675,31250,31425,-50,12394400,3.89916E+11,6318,17957.1,31450,900,31425,92200,24408459900,24408459900,24408459900,10450400,6463700,,2767068,86697869200,28,BCA
2019-11-08T00:00:00,31425,31575,31575,31575,31250,31400,-25,18008100,5.65162E+11,4570,17942.9,31400,654200,31375,100,24408459900,24408459900,24408459900,17199000,6828800,,4112486,1.29241E+11,23,BCA
2019-11-11T00:00:00,31400,31675,31550,31700,31325,31475,75,14041400,4.41605E+11,7340,17985.7,31475,2809400,31400,1000,24408459900,24408459900,24408459900,11113400,9119600,,1662284,52484153700,30,BCA
2019-11-12T00:00:00,31475,31100,31125,31400,31100,31325,-150,9527100,2.98146E+11,5302,17900,31350,700,31325,1137900,24408459900,24408459900,24408459900,8261600,4701200,,600652,18864008625,11,BCA
2019-11-13T00:00:00,31325,31325,31350,31425,31325,31400,75,8016700,2.51666E+11,3507,17942.9,31400,453100,31375,360200,24408459900,24408459900,24408459900,4366900,6831700,,528100,16485071904,10,BCA
2019-11-14T00:00:00,31400,31325,31375,31400,31050,31350,-50,7572400,2.36302E+11,6736,17914.3,31350,1706500,31300,800,24408459900,24408459900,24408459900,5774300,4853000,,1144735,35733096750,18,BCA
2019-11-15T00:00:00,31350,31400,31350,31450,31275,31375,25,9427600,2.95722E+11,4882,17928.6,31375,916300,31350,1200,24408459900,24408459900,24408459900,5267400,7902600,,4507010,1.41367E+11,24,BCA
2019-11-18T00:00:00,31375,31225,31350,31425,31050,31400,25,13119800,4.11372E+11,4621,17942.9,31400,2175500,31300,30900,24408459900,24408459900,24408459900,11402800,6171200,,813,25461929,18,BCA
2019-11-19T00:00:00,31400,31650,31650,31750,31500,31575,175,12023000,3.79769E+11,4915,18042.9,31575,695700,31525,400,24408459900,24408459900,24408459900,6660500,10910100,,37643,1180379225,21,BCA
2019-11-20T00:00:00,31575,31275,31325,31750,31275,31750,175,8645900,2.73912E+11,5719,18142.9,31750,916800,31675,300,24408459900,24408459900,24408459900,3927100,7266200,,1178663,37203669375,24,BCA
2019-11-21T00:00:00,31750,31750,31725,31750,31500,31500,-250,11504700,3.62568E+11,6142,18000,31525,221300,31500,834500,24408459900,24408459900,24408459900,8380100,8342600,,1215736,38378854400,17,BCA
2019-11-22T00:00:00,31500,31400,31425,31550,31350,31525,25,11207000,3.52939E+11,5589,18014.3,31525,699200,31500,13600,24408459900,24408459900,24408459900,8669000,6884300,,1232688,38851899950,18,BCA
2019-11-25T00:00:00,31525,31650,31650,31675,31375,31375,-150,11026700,3.47271E+11,6248,17928.6,31425,235600,31375,181300,24408459900,24408459900,24408459900,8536500,6312200,,1866690,58834741600,9,BCA
2019-11-26T00:00:00,31375,31650,31650,31650,31350,31425,50,38556700,1.21157E+12,5558,17957.1,31425,1312200,31400,156300,24408459900,24408459900,24408459900,36523900,35056900,,7883778,2.47748E+11,16,BCA
2019-11-27T00:00:00,31425,31350,31375,31500,31200,31500,75,11766700,3.69171E+11,6535,18000,31500,2079600,31425,104000,24408459900,24408459900,24408459900,9845100,6913000,,2810724,88317666225,28,BCA
2019-11-28T00:00:00,31500,31475,31425,31475,31225,31250,-250,8849600,2.77036E+11,4732,17857.1,31275,100,31250,248800,24408459900,24408459900,24408459900,6277700,5456300,,11039292,3.46497E+11,30,BCA
2019-11-29T00:00:00,31250,31150,31125,31475,31125,31400,150,10590900,3.31971E+11,6319,17942.9,31425,2300,31400,200,24408459900,24408459900,24408459900,7924100,7844100,,628,19666250,10,BCA
2019-12-02T00:00:00,31400,31400,31425,32125,31350,32125,725,9981800,3.1726E+11,6389,18357.1,32125,104900,32050,4800,24408459900,24408459900,24408459900,5848600,7648100,,3141162,98622915700,35,BCA
2019-12-03T00:00:00,32125,32100,32075,32100,31725,31875,-250,8564600,2.7298E+11,7275,18214.3,31875,606600,31825,38600,24408459900,24408459900,24408459900,4162900,5785800,,1509605,48031382000,12,BCA
2019-12-04T00:00:00,31875,31800,31800,32000,31775,31825,-50,7510400,2.38995E+11,4713,18185.7,31825,514300,31800,50000,24408459900,24408459900,24408459900,5591500,5968900,,4359994,1.38708E+11,24,BCA
2019-12-05T00:00:00,31825,31800,31825,31925,31650,31700,-125,10833600,3.44146E+11,5810,18114.3,31725,5600,31700,1561400,24408459900,24408459900,24408459900,8414500,7731000,,5347181,1.70019E+11,8,BCA
2019-12-06T00:00:00,31700,31700,31725,31975,31600,31975,275,13984100,4.45455E+11,4736,18271.4,31975,474100,31850,3500,24408459900,24408459900,24408459900,9579300,12750900,,2233647,71076841250,32,BCA
2019-12-09T00:00:00,31975,31850,31875,31975,31800,31975,0,10333500,3.29559E+11,5501,18271.4,31975,2597400,31925,1000,24408459900,24408459900,24408459900,7200100,7907200,,589026,18530493550,13,BCA
2019-12-10T00:00:00,31975,31975,31975,32000,31800,31825,-150,11530800,3.67162E+11,5996,18185.7,31825,5400,31800,62100,24408459900,24408459900,24408459900,9783300,7443900,,1104749,35166724000,14,BCA
2019-12-11T00:00:00,31825,31825,31850,31925,31750,31900,75,9693800,3.08567E+11,4551,18228.6,31900,494900,31875,600,24408459900,24408459900,24408459900,8580800,6347500,,21463,682892875,18,BCA
2019-12-12T00:00:00,31900,32000,32000,32025,31700,31700,-200,15839700,5.04569E+11,6234,18114.3,31875,4600,31700,1776500,24408459900,24408459900,24408459900,12770900,12451600,,1812734,57687292742,19,BCA
2019-12-13T00:00:00,31700,31975,31975,32100,31750,31800,100,14164500,4.51299E+11,6376,18171.4,31825,5000,31800,51900,24408459900,24408459900,24408459900,11330300,11310700,,1050070,33467906032,22,BCA
2019-12-16T00:00:00,31800,31700,31750,31975,31700,31800,0,15736800,5.00744E+11,5375,18171.4,31825,1000,31800,160600,24408459900,24408459900,24408459900,13992900,8265500,,3473376,1.10649E+11,19,BCA
2019-12-17T00:00:00,31800,31975,31950,32500,31825,32500,700,20582900,6.62044E+11,8332,18571.4,32500,1139400,32400,877400,24408459900,24408459900,24408459900,11944400,18423500,,17793547,5.66933E+11,47,BCA
2019-12-18T00:00:00,32500,32500,32450,34000,32200,33775,1275,36360800,1.21118E+12,15272,19300,33775,100100,33750,400,24408459900,24408459900,24408459900,13493900,32395200,,8038904,2.62806E+11,28,BCA
2019-12-19T00:00:00,33775,33500,33525,33600,32950,33000,-775,14834200,4.91532E+11,9603,18857.1,33025,100,33000,216100,24408459900,24408459900,24408459900,11627300,10294800,,5380908,1.79263E+11,72,BCA
2019-12-20T00:00:00,33000,33400,33400,33700,33050,33300,300,19890600,6.627E+11,7089,19028.6,33375,2700,33300,1656100,24408459900,24408459900,24408459900,14769800,16058000,,21252673,7.05901E+11,14,BCA
2019-12-23T00:00:00,33300,33400,33400,33650,33250,33300,0,9311700,3.10657E+11,5943,19028.6,33325,1200,33300,1322600,24408459900,24408459900,24408459900,7083500,5351100,,575149,19172285025,12,BCA
2019-12-26T00:00:00,33300,33300,33300,33625,33300,33400,100,7637700,2.55519E+11,4782,19085.7,33425,20000,33400,959200,24408459900,24408459900,24408459900,4232300,4867000,,243013,8128769675,13,BCA
2019-12-27T00:00:00,33400,33350,33400,33500,33350,33475,75,5989000,2.00381E+11,3041,19128.6,33475,844000,33450,637400,24408459900,24408459900,24408459900,2027900,3649900,,547981,18261126375,11,BCA
2019-12-30T00:00:00,33475,33400,33400,33600,33350,33425,-50,12233600,4.09258E+11,3983,19100,0,0,0,0,24408459900,24408459900,24408459900,8729300,5386700,,100594,3364826850,11,BCA
2020-01-02T00:00:00,33425,33475,33475,33900,33400,33450,25,9889000,3.30952E+11,5388,19114.3,33450,1318500,33425,1927900,24408459900,24408459900,24408459900,2010800,7649600,,1997003,66802297950,28,BCA
2020-01-03T00:00:00,33450,33750,33750,34000,33625,34000,550,9551100,3.2389E+11,7711,19428.6,34000,2652400,33975,2400,24408459900,24408459900,24408459900,3489600,8407100,,256740,8586094399,13,BCA
2020-01-06T00:00:00,34000,33600,33625,33750,33450,33675,-325,5460000,1.83597E+11,5814,19242.9,33700,4100,33675,1512200,24408459900,24408459900,24408459900,3618900,2005800,,184031,6231968306,23,BCA
2020-01-07T00:00:00,33675,33675,33675,33850,33650,33700,25,9004500,3.03483E+11,5819,19257.1,33700,1228000,33675,4100,24408459900,24408459900,24408459900,6169500,4869800,,367040,12358017050,21,BCA
2020-01-08T00:00:00,33700,33350,33375,33725,33350,33400,-300,10738500,3.60614E+11,5318,19085.7,33500,1800,33400,1054100,24408459900,24408459900,24408459900,9179200,3535700,,2333572,78607581208,43,BCA
2020-01-09T00:00:00,33400,33700,33650,33775,33650,33700,300,8072700,2.72004E+11,6122,19257.1,33700,944800,33675,1332100,24408459900,24408459900,24408459900,4264200,5789900,,3637750,1.22307E+11,17,BCA
2020-01-10T00:00:00,33700,33825,33825,34125,33550,33625,-75,14672400,4.94479E+11,6131,19214.3,33675,32000,33625,4218700,24408459900,24408459900,24408459900,11239400,7916900,,427521,14404146867,26,BCA
2020-01-13T00:00:00,33625,33700,33675,33800,33675,33725,100,13571000,4.57401E+11,5265,19271.4,33725,1941700,33700,44000,24408459900,24408459900,24408459900,7249600,9903700,,181190,6116309700,21,BCA
2020-01-14T00:00:00,33725,33725,33725,34425,33700,34350,625,18716400,6.37646E+11,9144,19628.6,34350,1146500,34325,2900,24408459900,24408459900,24408459900,5342400,17090100,,7982872,2.7051E+11,32,BCA
2020-01-15T00:00:00,34350,34350,34375,35300,34000,34175,-175,15124700,5.22166E+11,11348,19528.6,34200,23400,34175,2460400,24408459900,24408459900,24408459900,8756200,10130900,,1417125,48270066450,39,BCA
2020-01-16T00:00:00,34175,34025,34025,34450,33975,34250,75,17786300,6.08506E+11,9004,19571.4,34250,126500,34225,900,24408459900,24408459900,24408459900,10400400,8700300,,2624406,90481770486,29,BCA
2020-01-17T00:00:00,34250,34200,34325,34450,34000,34375,125,7649900,2.6194E+11,7931,19642.9,34375,519800,34350,100,24408459900,24408459900,24408459900,4792400,4812900,,893831,30560820441,41,BCA
2020-01-20T00:00:00,34375,34750,34700,34875,34150,34175,-200,18710900,6.41398E+11,8728,19528.6,34200,2500,34175,1058300,24408459900,24408459900,24408459900,16830800,5478500,,906361,31015522329,25,BCA
2020-01-21T00:00:00,34175,34425,34450,34475,34125,34150,-25,20796900,7.109E+11,4207,19514.3,34175,4200,34150,1966200,24408459900,24408459900,24408459900,19990500,6586400,,1156595,39702604815,26,BCA
2020-01-22T00:00:00,34150,34275,34250,34475,34175,34200,50,18862300,6.45964E+11,6482,19542.9,34225,923800,34200,128400,24408459900,24408459900,24408459900,12600800,9332700,,3420490,1.17066E+11,20,BCA
2020-01-23T00:00:00,34200,34425,34300,34475,34150,34200,0,17545600,6.00295E+11,5077,19542.9,34200,3673500,34175,1600,24408459900,24408459900,24408459900,16509200,8035300,,2385064,81811218550,20,BCA
2020-01-24T00:00:00,34200,34100,34100,34400,34050,34050,-150,13930700,4.75665E+11,6831,19457.1,34075,3400,34050,1259100,24408459900,24408459900,24408459900,12513300,6022700,,4553461,1.55609E+11,20,BCA
2020-01-27T00:00:00,34050,34325,34200,34700,34075,34200,150,7935800,2.7255E+11,4331,19542.9,34225,1937100,34200,2276500,24408459900,24408459900,24408459900,1669800,5357800,,283191,9670966925,14,BCA
2020-01-28T00:00:00,34200,34175,34175,34225,33775,33950,-250,16523000,5.62153E+11,9661,19400,33975,20500,33950,425100,24408459900,24408459900,24408459900,12594100,4930000,,7400718,2.52363E+11,18,BCA
2020-01-29T00:00:00,33950,34000,34000,34225,33850,33925,-25,8764200,2.9762E+11,6865,19385.7,33950,27800,33925,129200,24408459900,24408459900,24408459900,5246300,4396000,,4467746,1.52298E+11,14,BCA
2020-01-30T00:00:00,33925,34225,34175,34225,33650,33700,-225,14398000,4.86672E+11,7736,19257.1,33700,7645000,33675,194700,24408459900,24408459900,24408459900,11593400,8191000,,2696935,91304831350,10,BCA
2020-01-31T00:00:00,33700,34000,33875,34025,32400,32400,-1300,32627300,1.06934E+12,21536,18514.3,32450,400,32400,83400,24408459900,24408459900,24408459900,27657800,10632400,,2866779,93927356000,22,BCA
2020-02-03T00:00:00,32400,32400,32375,32925,31850,32200,-200,29959400,9.70702E+11,17303,18400,32200,1279200,32175,1021900,24408459900,24408459900,24408459900,24819200,10088200,,1126517,36905408224,27,BCA
2020-02-04T00:00:00,32200,32850,32750,33100,32600,33000,800,22663300,7.44013E+11,10410,18857.1,33000,1589200,32975,17500,24408459900,24408459900,24408459900,6326500,17864200,,6642606,2.1569E+11,30,BCA
2020-02-05T00:00:00,33000,33900,33800,33900,33250,33650,650,24600500,8.23829E+11,9904,19228.6,33650,446000,33575,700,24408459900,24408459900,24408459900,6856000,21984400,,475186,15736073865,19,BCA
2020-02-06T00:00:00,33650,33700,33700,33900,33400,33700,50,30938700,1.04089E+12,8581,19257.1,33700,1515900,33675,500,24408459900,24408459900,24408459900,12579900,28336700,,303739,10409674675,10,BCA
2020-02-07T00:00:00,33700,33550,33525,33900,33525,33800,100,16521800,5.58254E+11,6828,19314.3,33825,152100,33800,43400,24408459900,24408459900,24408459900,7059300,14330700,,2891574,97531142225,23,BCA
2020-02-10T00:00:00,33800,33800,33800,33925,33150,33925,125,13315700,4.48549E+11,7402,19385.7,33925,1744300,33825,200,24408459900,24408459900,24408459900,8423000,10260100,,4021979,1.36321E+11,25,BCA
2020-02-11T00:00:00,33925,33925,33925,33925,33725,33900,-25,15505300,5.2563E+11,7237,19371.4,33925,173300,33900,404600,24408459900,24408459900,24408459900,8747400,10400000,,2226774,75181897850,24,BCA
2020-02-12T00:00:00,33900,34000,34000,34000,33800,34000,100,13994300,4.74772E+11,4526,19428.6,34000,431000,33925,200,24408459900,24408459900,24408459900,7317600,9365200,,18293631,6.20585E+11,20,BCA
2020-02-13T00:00:00,34000,34100,34050,34100,33700,33950,-50,9947400,3.37236E+11,5086,19400,33950,4393500,33925,3284400,24408459900,24408459900,24408459900,6025100,5437200,,14498233,4.91833E+11,13,BCA
2020-02-14T00:00:00,33950,33900,33875,33975,33375,33400,-550,29405700,9.91165E+11,7537,19085.7,33400,2013600,33375,136500,24408459900,24408459900,24408459900,26555200,10839100,,1471680,49925356050,11,BCA
2020-02-17T00:00:00,33400,33400,33425,33750,33400,33600,200,23063800,7.74311E+11,4917,19200,33600,2944100,33575,910500,24408459900,24408459900,24408459900,20629400,11276600,,18273213,6.11734E+11,21,BCA
2020-02-18T00:00:00,33600,33425,33425,33600,33350,33475,-125,19687300,6.59742E+11,6201,19128.6,33500,100,33475,71900,24408459900,24408459900,24408459900,18732500,13105700,,127710,4279692225,6,BCA
2020-02-19T00:00:00,33475,33325,33375,33800,33325,33475,0,14918800,4.99518E+11,4661,19128.6,33500,1009700,33475,23600,24408459900,24408459900,24408459900,9329300,10198600,,550528,18432862021,12,BCA
2020-02-20T00:00:00,33475,33450,33450,33475,32825,32975,-500,27344900,9.06154E+11,12231,18842.9,33000,6100,32975,238000,24408459900,24408459900,24408459900,19306900,8347400,,3516704,1.16834E+11,31,BCA
2020-02-21T00:00:00,32975,33000,33025,33300,32975,33075,100,19652200,6.50233E+11,9859,18900,33200,100,33075,42000,24408459900,24408459900,24408459900,17174800,12661000,,852246,28209435925,14,BCA
2020-02-24T00:00:00,33075,32825,32800,33000,32550,32625,-450,16982000,5.55678E+11,9168,18642.9,32725,7000,32625,473600,24408459900,24408459900,24408459900,12072600,6082000,,1496845,49383573150,9,BCA
2020-02-25T00:00:00,32625,32750,32725,32800,32550,32650,25,17289300,5.6452E+11,9715,18657.1,32650,437000,32625,60200,24408459900,24408459900,24408459900,14794100,10245600,,223568,7544482175,11,BCA
2020-02-26T00:00:00,32650,32500,32525,32675,32100,32100,-550,18564900,6.00971E+11,11601,18342.9,32200,1500,32100,186200,24408459900,24408459900,24408459900,15775000,6884700,,2297620,74943108684,18,BCA
2020-02-27T00:00:00,32100,32350,32375,32375,31000,31450,-650,25850900,8.1282E+11,21387,17971.4,31450,99700,31425,7300,24408459900,24408459900,24408459900,20847900,14032000,,172962,5499377650,26,BCA
2020-02-28T00:00:00,31450,31000,31000,31450,30175,31450,0,33989300,1.04812E+12,20255,17971.4,31475,16900,31450,377000,24408459900,24408459900,24408459900,24741500,22682800,,959061,30386135425,20,BCA
2020-03-02T00:00:00,31450,31450,31450,31450,30175,30400,-1050,28974300,8.91362E+11,20442,17371.4,30400,265300,30375,2900,24408459900,24408459900,24408459900,22296300,19115600,,821858,25480302725,33,BCA
2020-03-03T00:00:00,30400,31000,31000,31750,31000,31600,1200,22932700,7.23138E+11,14680,18057.1,31650,38500,31600,1779300,24408459900,24408459900,24408459900,17476900,17140300,,1876271,58185918554,43,BCA
2020-03-04T00:00:00,31600,31575,31575,32500,31300,32200,600,16605000,5.32743E+11,13767,18400,32200,486000,32125,42200,24408459900,24408459900,24408459900,12680200,10878100,,7950346,2.5276E+11,35,BCA
2020-03-05T00:00:00,32200,32700,32600,32700,31700,32175,-25,15516600,4.97924E+11,16593,18385.7,32175,1594800,32125,100,24408459900,24408459900,24408459900,11433500,11741400,,2051020,65720740250,9,BCA
2020-03-06T00:00:00,32175,31750,31750,31750,31000,31000,-1175,15567100,4.84892E+11,11504,17714.3,31050,4400,31000,181600,24408459900,24408459900,24408459900,12237700,7223000,,6195271,1.94418E+11,46,BCA
2020-03-09T00:00:00,31000,30000,30000,30200,28925,28925,-2075,28177900,8.30787E+11,27698,16528.6,28925,108600,28900,592000,24408459900,24408459900,24408459900,19129600,11371900,,13267853,4.14127E+11,28,BCA
2020-03-10T00:00:00,28925,29200,29225,30050,29200,29625,700,26733400,7.94723E+11,18141,16928.6,29625,215500,29600,35500,24408459900,24408459900,24408459900,21106000,15198400,,34575,1036073150,8,BCA
2020-03-11T00:00:00,29625,29750,29725,29900,28950,29250,-375,18640900,5.4855E+11,14494,16714.3,29275,12600,29250,67400,24408459900,24408459900,24408459900,14019600,11724100,,10161769,2.98564E+11,45,BCA
2020-03-12T00:00:00,29250,28000,28000,28200,27300,27800,-1450,25969100,7.24108E+11,20901,15885.7,27800,1026100,27775,21200,24408459900,24408459900,24408459900,19441900,16101700,,1722045,48160855784,29,BCA
2020-03-13T00:00:00,27800,0,0,28750,25875,28300,500,42338000,1.15569E+12,27728,16171.4,28400,2000,28300,67600,24408459900,24408459900,24408459900,27929300,25458600,,9113028,2.39325E+11,12,BCA
2020-03-16T00:00:00,28300,0,0,28300,26575,27525,-775,30109700,8.25679E+11,21731,15728.6,27550,900,27525,170300,24408459900,24408459900,24408459900,21880500,17579900,,5116694,1.34415E+11,11,BCA
2020-03-17T00:00:00,27525,0,0,27525,25600,25600,-1925,42440000,1.11035E+12,34305,14628.6,25600,1742200,0,0,24408459900,24408459900,24408459900,32611100,24377600,,11800269,3.13376E+11,22,BCA
2020-03-18T00:00:00,25600,0,0,26900,23825,25000,-600,36010700,9.09336E+11,41473,14285.7,25025,100,25000,216100,24408459900,24408459900,24408459900,20696400,23682500,,6653725,1.75924E+11,30,BCA
2020-03-19T00:00:00,25000,0,0,24975,23250,23250,-1750,52883800,1.23224E+12,18024,13285.7,23250,367600,0,0,24408459900,24408459900,24408459900,41724000,19935200,,1639799,40928379433,24,BCA
2020-03-20T00:00:00,23250,0,0,26925,21625,23675,425,67026400,1.57019E+12,46069,13528.6,23800,1100,23675,424000,24408459900,24408459900,24408459900,43175700,44481500,,13830328,3.14028E+11,59,BCA
2020-03-23T00:00:00,23675,0,0,25000,22025,22150,-1525,43568700,1.00803E+12,42545,12657.1,22150,41300,22125,11800,24408459900,24408459900,24408459900,31126200,28578300,,2216498,56512004250,21,BCA
2020-03-24T00:00:00,22150,0,0,24975,22250,22500,350,50794200,1.19818E+12,45930,12857.1,22675,800,22500,904100,24408459900,24408459900,24408459900,32146200,33421100,,6475919,1.50929E+11,51,BCA
2020-03-26T00:00:00,22500,0,0,26975,23250,26400,3900,66326600,1.73142E+12,50000,15085.7,26400,301900,26375,700,24408459900,24408459900,24408459900,34408700,49605000,,4620735,1.15569E+11,24,BCA
2020-03-27T00:00:00,26400,0,0,29475,26775,27550,1150,53936600,1.51511E+12,44105,15742.9,27575,400,27550,139000,24408459900,24408459900,24408459900,25447500,30611800,,9406954,2.48499E+11,50,BCA
2020-03-30T00:00:00,27550,0,0,27775,25775,27475,-75,31992900,8.52019E+11,27305,15700,27600,300,27475,188600,24408459900,24408459900,24408459900,15186900,17208100,,5859753,1.58568E+11,15,BCA
2020-03-31T00:00:00,27475,0,0,28550,27425,27625,150,36527700,1.01447E+12,24693,15785.7,27650,64100,27625,778800,24408459900,24408459900,24408459900,26092300,24922100,,4669780,1.27417E+11,43,BCA
2020-04-01T00:00:00,27625,0,0,28750,27125,27400,-225,30566300,8.52201E+11,21279,15657.1,27400,1125300,27350,400,24408459900,24408459900,24408459900,19559500,22081300,,7534224,2.091E+11,18,BCA
2020-04-02T00:00:00,27400,0,0,27350,26800,27050,-350,27324700,7.39233E+11,13658,15457.1,27075,5100,27050,326800,24408459900,24408459900,24408459900,16492700,16589100,,1175223,32545897425,8,BCA
2020-04-03T00:00:00,27050,0,0,27650,26825,27475,425,22101200,6.02593E+11,13782,15700,27475,181100,27450,7600,24408459900,24408459900,24408459900,9991700,14280900,,2576101,69636017704,12,BCA
2020-04-06T00:00:00,27475,0,0,28700,27475,28675,1200,15636800,4.4049E+11,17147,16385.7,28675,816300,28625,800,24408459900,24408459900,24408459900,5837600,11266700,,654528,17769371650,14,BCA
2020-04-07T00:00:00,28675,0,0,30500,27900,28275,-400,29830700,8.52769E+11,21263,16157.1,28275,5181800,28225,1200,24408459900,24408459900,24408459900,18628100,20092900,,1122870,31584662445,14,BCA
2020-04-08T00:00:00,28275,0,0,28300,27400,28175,-100,21222300,5.90982E+11,18073,16100,28175,257900,27850,1800,24408459900,24408459900,24408459900,15194600,15228900,,498556,13857391100,11,BCA
2020-04-09T00:00:00,28175,0,0,28475,27500,27975,-200,17999400,5.01863E+11,14781,15985.7,27975,79400,27825,83900,24408459900,24408459900,24408459900,11594000,10919800,,6669728,1.87276E+11,21,BCA
2020-04-13T00:00:00,27975,0,0,28075,27400,27500,-475,11608600,3.19841E+11,9845,15714.3,27525,400,27500,131900,24408459900,24408459900,24408459900,9950000,6061700,,7441897,2.05437E+11,33,BCA
2020-04-14T00:00:00,27500,0,0,27950,27225,27575,75,19159200,5.2626E+11,14674,15757.1,27575,21200,27425,100,24408459900,24408459900,24408459900,15641600,8776100,,9249528,2.53507E+11,8,BCA
2020-04-15T00:00:00,27575,0,0,28150,27225,27425,-150,19068400,5.27002E+11,16640,15671.4,27450,36800,27425,2900,24408459900,24408459900,24408459900,11774700,12244000,,13402848,3.72615E+11,16,BCA
2020-04-16T00:00:00,27425,0,0,27600,25925,26200,-1225,35398100,9.38087E+11,26157,14971.4,26225,2500,26200,504300,24408459900,24408459900,24408459900,29144000,17122100,,5321634,1.39634E+11,15,BCA
2020-04-17T00:00:00,26200,0,0,27225,26400,27125,925,32187100,8.68814E+11,21189,15500,27125,510900,27100,59600,24408459900,24408459900,24408459900,22955900,21639800,,4052833,1.08822E+11,15,BCA
2020-04-20T00:00:00,27125,0,0,27500,26650,26775,-350,18148800,4.90086E+11,15470,15300,26775,332600,26750,41600,24408459900,24408459900,24408459900,14101300,8897600,,723882,19668508025,26,BCA
2020-04-21T00:00:00,26775,0,0,26775,25800,25800,-975,14686200,3.83344E+11,19102,14742.9,25900,4000,25800,529900,24408459900,24408459900,24408459900,10952400,4487700,,3539329,93853729338,15,BCA
2020-04-22T00:00:00,25800,0,0,26175,25225,25725,-75,21452700,5.51693E+11,20471,14700,25750,100,25725,435500,24408459900,24408459900,24408459900,14702200,11239600,,7438370,1.92334E+11,14,BCA
2020-04-23T00:00:00,25725,0,0,26225,25600,25600,-125,21083900,5.45726E+11,12784,14628.6,25700,400,25600,198900,24408459900,24408459900,24408459900,14393000,13410100,,11048936,2.87314E+11,53,BCA
